,BJD,RV,eRV,eRV_og,residuals
369,1.03649507088332,0.0,1.0,1.0,0.0
370,1.0393040006147112,0.0,1.0,1.0,0.0
371,1.0421129303461023,0.0,1.0,1.0,0.0
372,1.0449218600774934,0.0,1.0,1.0,0.0
373,1.0477307898088846,0.0,1.0,1.0,0.0
374,1.0505397195402757,0.0,1.0,1.0,0.0
375,1.0533486492716668,0.0,1.0,1.0,0.0
376,1.0561575790030577,0.0,1.0,1.0,0.0
377,1.0589665087344489,0.0,1.0,1.0,0.0
378,1.06177543846584,0.0,1.0,1.0,0.0
379,1.0645843681972311,0.0,1.0,1.0,0.0
380,1.0673932979286223,0.0,1.0,1.0,0.0
381,1.0702022276600134,0.0,1.0,1.0,0.0
382,1.0730111573914045,0.0,1.0,1.0,0.0
383,1.0758200871227956,0.0,1.0,1.0,0.0
384,1.0786290168541868,0.0,1.0,1.0,0.0
385,1.081437946585578,0.0,1.0,1.0,0.0
386,1.084246876316969,0.0,1.0,1.0,0.0
387,1.08705580604836,0.0,1.0,1.0,0.0
388,1.089864735779751,0.0,1.0,1.0,0.0
389,1.0926736655111422,0.0,1.0,1.0,0.0
390,1.0954825952425333,0.0,1.0,1.0,0.0
391,1.0982915249739245,0.0,1.0,1.0,0.0
392,1.1011004547053156,0.0,1.0,1.0,0.0
393,1.1039093844367067,0.0,1.0,1.0,0.0
394,1.1067183141680978,0.0,1.0,1.0,0.0
395,1.109527243899489,0.0,1.0,1.0,0.0
396,1.11233617363088,0.0,1.0,1.0,0.0
397,1.1151451033622712,0.0,1.0,1.0,0.0
398,1.1179540330936624,0.0,1.0,1.0,0.0
399,1.1207629628250533,0.0,1.0,1.0,0.0
400,1.1235718925564444,0.0,1.0,1.0,0.0
401,1.1263808222878355,0.0,1.0,1.0,0.0
402,1.1291897520192267,0.0,1.0,1.0,0.0
403,1.1319986817506178,0.0,1.0,1.0,0.0
404,1.134807611482009,0.0,1.0,1.0,0.0
