,BJD,RV,eRV,eRV_og,residuals
493,8.05651313963572,0.0,1.0,1.0,0.0
494,8.072854951277984,0.0,1.0,1.0,0.0
495,8.089196762920247,0.0,1.0,1.0,0.0
496,8.10553857456251,0.0,1.0,1.0,0.0
497,8.121880386204774,0.0,1.0,1.0,0.0
498,8.138222197847037,0.0,1.0,1.0,0.0
499,8.1545640094893,0.0,1.0,1.0,0.0
500,8.170905821131562,0.0,1.0,1.0,0.0
501,8.187247632773826,0.0,1.0,1.0,0.0
502,8.203589444416089,0.0,1.0,1.0,0.0
503,8.219931256058352,0.0,1.0,1.0,0.0
504,8.236273067700616,0.0,1.0,1.0,0.0
505,8.252614879342879,0.0,1.0,1.0,0.0
506,8.268956690985142,0.0,1.0,1.0,0.0
507,8.285298502627406,0.0,1.0,1.0,0.0
508,8.301640314269667,0.0,1.0,1.0,0.0
509,8.31798212591193,0.0,1.0,1.0,0.0
510,8.334323937554194,0.0,1.0,1.0,0.0
511,8.350665749196457,0.0,1.0,1.0,0.0
512,8.36700756083872,0.0,1.0,1.0,0.0
513,8.383349372480984,0.0,1.0,1.0,0.0
514,8.399691184123247,0.0,1.0,1.0,0.0
515,8.41603299576551,0.0,1.0,1.0,0.0
516,8.432374807407774,0.0,1.0,1.0,0.0
517,8.448716619050035,0.0,1.0,1.0,0.0
518,8.465058430692299,0.0,1.0,1.0,0.0
519,8.481400242334562,0.0,1.0,1.0,0.0
520,8.497742053976825,0.0,1.0,1.0,0.0
521,8.514083865619089,0.0,1.0,1.0,0.0
522,8.530425677261352,0.0,1.0,1.0,0.0
523,8.546767488903615,0.0,1.0,1.0,0.0
524,8.563109300545879,0.0,1.0,1.0,0.0
525,8.57945111218814,0.0,1.0,1.0,0.0
